Nitrogen,Phosphorus,Potassium,Temperature,Rainfall,pH,Soil_color,Crop,Fertilizer
130,60,75,35,1000,7.5,Red ,Cotton,Magnesium Sulphate
135,60,75,35,1000,7.5,Red ,Cotton,Magnesium Sulphate
140,60,75,35,1000,7.5,Red ,Cotton,Magnesium Sulphate
145,60,75,35,1000,7.5,Red ,Cotton,Magnesium Sulphate
150,60,75,35,1000,7.5,Red ,Cotton,Magnesium Sulphate
100,60,40,25,800,6,Red ,Cotton,12:32:16 NPK
105,60,40,25,800,6,Red ,Cotton,12:32:16 NPK
110,60,40,25,800,6,Red ,Cotton,12:32:16 NPK
115,60,40,25,800,6,Red ,Cotton,12:32:16 NPK
120,60,40,25,800,6,Red ,Cotton,12:32:16 NPK
100,65,45,30,900,6.5,Red ,Cotton,12:32:16 NPK
105,65,45,30,900,6.5,Red ,Cotton,12:32:16 NPK
110,65,45,30,900,6.5,Red ,Cotton,12:32:16 NPK
115,65,45,30,900,6.5,Red ,Cotton,12:32:16 NPK
120,65,45,30,900,6.5,Red ,Cotton,12:32:16 NPK
100,70,50,35,1000,7,Red ,Cotton,12:32:16 NPK
105,70,50,35,1000,7,Red ,Cotton,12:32:16 NPK
110,70,50,35,1000,7,Red ,Cotton,12:32:16 NPK
115,70,50,35,1000,7,Red ,Cotton,12:32:16 NPK
120,70,50,35,1000,7,Red ,Cotton,12:32:16 NPK
100,75,55,25,800,7.5,Red ,Cotton,12:32:16 NPK
105,75,55,25,800,7.5,Red ,Cotton,12:32:16 NPK
110,75,55,25,800,7.5,Red ,Cotton,12:32:16 NPK
115,75,55,25,800,7.5,Red ,Cotton,12:32:16 NPK
120,75,55,25,800,7.5,Red ,Cotton,12:32:16 NPK
100,80,60,30,900,6,Red ,Cotton,12:32:16 NPK
105,80,60,30,900,6,Red ,Cotton,12:32:16 NPK
110,80,60,30,900,6,Red ,Cotton,12:32:16 NPK
115,80,60,30,900,6,Red ,Cotton,12:32:16 NPK
120,80,60,30,900,6,Red ,Cotton,12:32:16 NPK
100,60,65,35,1000,6.5,Red ,Cotton,12:32:16 NPK
105,60,65,35,1000,6.5,Red ,Cotton,12:32:16 NPK
110,60,65,35,1000,6.5,Red ,Cotton,12:32:16 NPK
115,60,65,35,1000,6.5,Red ,Cotton,12:32:16 NPK
120,60,65,35,1000,6.5,Red ,Cotton,12:32:16 NPK
100,65,40,25,800,7,Red ,Cotton,12:32:16 NPK
105,65,40,25,800,7,Red ,Cotton,12:32:16 NPK
110,65,40,25,800,7,Red ,Cotton,12:32:16 NPK
115,65,40,25,800,7,Red ,Cotton,12:32:16 NPK
120,65,40,25,800,7,Red ,Cotton,12:32:16 NPK
100,70,45,30,900,7.5,Red ,Cotton,12:32:16 NPK
105,70,45,30,900,7.5,Red ,Cotton,12:32:16 NPK
110,70,45,30,900,7.5,Red ,Cotton,12:32:16 NPK
115,70,45,30,900,7.5,Red ,Cotton,12:32:16 NPK
120,70,45,30,900,7.5,Red ,Cotton,12:32:16 NPK
100,75,50,35,1000,6,Red ,Cotton,12:32:16 NPK
105,75,50,35,1000,6,Red ,Cotton,12:32:16 NPK
110,75,50,35,1000,6,Red ,Cotton,12:32:16 NPK
115,75,50,35,1000,6,Red ,Cotton,12:32:16 NPK
120,75,50,35,1000,6,Red ,Cotton,12:32:16 NPK
100,80,55,25,800,6.5,Red ,Cotton,12:32:16 NPK
105,80,55,25,800,6.5,Red ,Cotton,12:32:16 NPK
110,80,55,25,800,6.5,Red ,Cotton,12:32:16 NPK
115,80,55,25,800,6.5,Red ,Cotton,12:32:16 NPK
120,80,55,25,800,6.5,Red ,Cotton,12:32:16 NPK
100,60,60,30,900,7,Red ,Cotton,12:32:16 NPK
105,60,60,30,900,7,Red ,Cotton,12:32:16 NPK
110,60,60,30,900,7,Red ,Cotton,12:32:16 NPK
115,60,60,30,900,7,Red ,Cotton,12:32:16 NPK
120,60,60,30,900,7,Red ,Cotton,12:32:16 NPK
100,65,65,35,1000,7.5,Red ,Cotton,12:32:16 NPK
105,65,65,35,1000,7.5,Red ,Cotton,12:32:16 NPK
110,65,65,35,1000,7.5,Red ,Cotton,12:32:16 NPK
115,65,65,35,1000,7.5,Red ,Cotton,12:32:16 NPK
120,65,65,35,1000,7.5,Red ,Cotton,12:32:16 NPK
100,70,40,25,800,6,Red ,Cotton,12:32:16 NPK
105,70,40,25,800,6,Red ,Cotton,12:32:16 NPK
110,70,40,25,800,6,Red ,Cotton,12:32:16 NPK
115,70,40,25,800,6,Red ,Cotton,12:32:16 NPK
120,70,40,25,800,6,Red ,Cotton,12:32:16 NPK
100,75,45,30,900,6.5,Red ,Cotton,12:32:16 NPK
105,75,45,30,900,6.5,Red ,Cotton,DAP
110,75,45,30,900,6.5,Red ,Cotton,DAP
115,75,45,30,900,6.5,Red ,Cotton,DAP
120,75,45,30,900,6.5,Red ,Cotton,DAP
100,80,50,35,1000,7,Red ,Cotton,DAP
105,80,50,35,1000,7,Red ,Cotton,DAP
110,80,50,35,1000,7,Red ,Cotton,DAP
115,80,50,35,1000,7,Red ,Cotton,DAP
120,80,50,35,1000,7,Red ,Cotton,DAP
100,60,55,25,800,7.5,Red ,Cotton,DAP
105,60,55,25,800,7.5,Red ,Cotton,DAP
110,60,55,25,800,7.5,Red ,Cotton,DAP
115,60,55,25,800,7.5,Red ,Cotton,DAP
120,60,55,25,800,7.5,Red ,Cotton,DAP
100,65,60,30,900,6,Red ,Cotton,DAP
105,65,60,30,900,6,Red ,Cotton,DAP
110,65,60,30,900,6,Red ,Cotton,DAP
115,65,60,30,900,6,Red ,Cotton,DAP
120,65,60,30,900,6,Red ,Cotton,DAP
100,70,65,35,1000,6.5,Red ,Cotton,DAP
105,70,65,35,1000,6.5,Red ,Cotton,DAP
110,70,65,35,1000,6.5,Red ,Cotton,DAP
115,70,65,35,1000,6.5,Red ,Cotton,DAP
120,70,65,35,1000,6.5,Red ,Cotton,DAP
100,75,40,25,800,7,Red ,Cotton,DAP
105,75,40,25,800,7,Red ,Cotton,DAP
110,75,40,25,800,7,Red ,Cotton,DAP
115,75,40,25,800,7,Red ,Cotton,DAP
120,75,40,25,800,7,Red ,Cotton,DAP
100,80,45,30,900,7.5,Red ,Cotton,DAP
105,80,45,30,900,7.5,Red ,Cotton,DAP
110,80,45,30,900,7.5,Red ,Cotton,DAP
115,80,45,30,900,7.5,Red ,Cotton,DAP
120,80,45,30,900,7.5,Red ,Cotton,DAP
100,60,50,35,1000,6,Red ,Cotton,DAP
105,60,50,35,1000,6,Red ,Cotton,DAP
110,60,50,35,1000,6,Red ,Cotton,DAP
115,60,50,35,1000,6,Red ,Cotton,DAP
120,60,50,35,1000,6,Red ,Cotton,DAP
100,65,55,25,800,6.5,Red ,Cotton,DAP
105,65,55,25,800,6.5,Red ,Cotton,DAP
110,65,55,25,800,6.5,Red ,Cotton,DAP
115,65,55,25,800,6.5,Red ,Cotton,DAP
120,65,55,25,800,6.5,Red ,Cotton,DAP
100,70,60,30,900,7,Red ,Cotton,DAP
105,70,60,30,900,7,Red ,Cotton,DAP
110,70,60,30,900,7,Red ,Cotton,DAP
115,70,60,30,900,7,Red ,Cotton,DAP
120,70,60,30,900,7,Red ,Cotton,DAP
100,75,65,35,1000,7.5,Red ,Cotton,DAP
105,75,65,35,1000,7.5,Red ,Cotton,DAP
110,75,65,35,1000,7.5,Red ,Cotton,DAP
115,75,65,35,1000,7.5,Red ,Cotton,DAP
120,75,65,35,1000,7.5,Red ,Cotton,DAP
100,80,40,25,800,6,Red ,Cotton,DAP
105,80,40,25,800,6,Red ,Cotton,DAP
110,80,40,25,800,6,Red ,Cotton,DAP
115,80,40,25,800,6,Red ,Cotton,DAP
120,80,40,25,800,6,Red ,Cotton,DAP
100,60,45,30,900,6.5,Red ,Cotton,DAP
105,60,45,30,900,6.5,Red ,Cotton,DAP
110,60,45,30,900,6.5,Red ,Cotton,DAP
115,60,45,30,900,6.5,Red ,Cotton,DAP
120,60,45,30,900,6.5,Red ,Cotton,DAP
100,65,50,35,1000,7,Red ,Cotton,DAP
105,65,50,35,1000,7,Red ,Cotton,DAP
110,65,50,35,1000,7,Red ,Cotton,Magnesium Sulphate
115,65,50,35,1000,7,Red ,Cotton,Magnesium Sulphate
120,65,50,35,1000,7,Red ,Cotton,Magnesium Sulphate
100,70,55,25,800,7.5,Red ,Cotton,Magnesium Sulphate
105,70,55,25,800,7.5,Red ,Cotton,Magnesium Sulphate
110,70,55,25,800,7.5,Red ,Cotton,Magnesium Sulphate
115,70,55,25,800,7.5,Red ,Cotton,Magnesium Sulphate
120,70,55,25,800,7.5,Red ,Cotton,Magnesium Sulphate
100,75,60,30,900,6,Red ,Cotton,Magnesium Sulphate
105,75,60,30,900,6,Red ,Cotton,Magnesium Sulphate
110,75,60,30,900,6,Red ,Cotton,Magnesium Sulphate
115,75,60,30,900,6,Red ,Cotton,Magnesium Sulphate
120,75,60,30,900,6,Red ,Cotton,Magnesium Sulphate
100,80,65,35,1000,6.5,Red ,Cotton,Magnesium Sulphate
105,80,65,35,1000,6.5,Red ,Cotton,Magnesium Sulphate
110,80,65,35,1000,6.5,Red ,Cotton,Magnesium Sulphate
115,80,65,35,1000,6.5,Red ,Cotton,Magnesium Sulphate
120,80,65,35,1000,6.5,Red ,Cotton,Magnesium Sulphate
20,15,20,25,700,5.5,Medium Brown,Rice,Urea
25,15,20,25,700,5.5,Medium Brown,Rice,Urea
30,15,20,25,700,5.5,Medium Brown,Rice,Urea
20,20,25,30,800,6,Medium Brown,Rice,Urea
25,20,25,30,800,6,Medium Brown,Rice,Urea
30,20,25,30,800,6,Medium Brown,Rice,Urea
20,15,25,25,900,6.5,Medium Brown,Rice,Urea
25,15,25,25,900,6.5,Medium Brown,Rice,Urea
30,15,25,25,900,6.5,Medium Brown,Rice,Urea
20,20,20,30,1000,5.5,Medium Brown,Rice,Urea
25,20,20,30,1000,5.5,Medium Brown,Rice,Urea
30,20,20,30,1000,5.5,Medium Brown,Rice,Urea
25,20,30,25,700,6,Medium Brown,Rice,Urea
30,20,30,25,700,6,Medium Brown,Rice,Urea
35,20,30,25,700,6,Medium Brown,Rice,Urea
25,25,35,30,800,6.5,Medium Brown,Rice,Urea
30,25,35,30,800,6.5,Medium Brown,Rice,Urea
35,25,35,30,800,6.5,Medium Brown,Rice,Urea
25,30,40,25,900,5.5,Medium Brown,Rice,Urea
30,30,40,25,900,5.5,Medium Brown,Rice,Urea
35,30,40,25,900,5.5,Medium Brown,Rice,50:26:26 NPK
25,20,35,30,1000,6,Medium Brown,Rice,50:26:26 NPK
30,20,35,30,1000,6,Medium Brown,Rice,50:26:26 NPK
35,20,35,30,1000,6,Medium Brown,Rice,50:26:26 NPK
25,25,40,25,700,6.5,Medium Brown,Rice,50:26:26 NPK
30,25,40,25,700,6.5,Medium Brown,Rice,50:26:26 NPK
35,25,40,25,700,6.5,Medium Brown,Rice,50:26:26 NPK
25,30,30,30,800,5.5,Medium Brown,Rice,50:26:26 NPK
30,30,30,30,800,5.5,Medium Brown,Rice,50:26:26 NPK
35,30,30,30,800,5.5,Medium Brown,Rice,50:26:26 NPK
25,20,40,25,900,6,Medium Brown,Rice,50:26:26 NPK
30,20,40,25,900,6,Medium Brown,Rice,50:26:26 NPK
35,20,40,25,900,6,Medium Brown,Rice,50:26:26 NPK
25,25,30,30,1000,6.5,Medium Brown,Rice,50:26:26 NPK
30,25,30,30,1000,6.5,Medium Brown,Rice,50:26:26 NPK
35,25,30,30,1000,6.5,Medium Brown,Rice,50:26:26 NPK
25,30,35,25,700,5.5,Medium Brown,Rice,50:26:26 NPK
30,30,35,25,700,5.5,Medium Brown,Rice,50:26:26 NPK
35,30,35,25,700,5.5,Medium Brown,Rice,50:26:26 NPK
100,60,40,15,500,6,Dark Brown,Wheat,19:19:19 NPK
105,60,40,15,500,6,Dark Brown,Wheat,19:19:19 NPK
110,60,40,15,500,6,Dark Brown,Wheat,19:19:19 NPK
115,60,40,15,500,6,Dark Brown,Wheat,19:19:19 NPK
120,60,40,15,500,6,Dark Brown,Wheat,19:19:19 NPK
100,65,45,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
105,65,45,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
110,65,45,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
115,65,45,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
120,65,45,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
100,70,50,25,700,7,Dark Brown,Wheat,19:19:19 NPK
105,70,50,25,700,7,Dark Brown,Wheat,19:19:19 NPK
110,70,50,25,700,7,Dark Brown,Wheat,19:19:19 NPK
115,70,50,25,700,7,Dark Brown,Wheat,19:19:19 NPK
120,70,50,25,700,7,Dark Brown,Wheat,19:19:19 NPK
100,75,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
105,75,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
110,75,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
115,75,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
120,75,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
100,80,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
105,80,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
110,80,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
115,80,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
120,80,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
100,60,45,25,1000,6.5,Dark Brown,Wheat,Urea
105,60,45,25,1000,6.5,Dark Brown,Wheat,Urea
110,60,45,25,1000,6.5,Dark Brown,Wheat,Urea
115,60,45,25,1000,6.5,Dark Brown,Wheat,Urea
120,60,45,25,1000,6.5,Dark Brown,Wheat,Urea
100,65,50,15,500,7,Dark Brown,Wheat,Urea
105,65,50,15,500,7,Dark Brown,Wheat,Urea
110,65,50,15,500,7,Dark Brown,Wheat,Urea
115,65,50,15,500,7,Dark Brown,Wheat,Urea
120,65,50,15,500,7,Dark Brown,Wheat,Urea
100,70,55,20,600,7.5,Dark Brown,Wheat,Urea
105,70,55,20,600,7.5,Dark Brown,Wheat,Urea
110,70,55,20,600,7.5,Dark Brown,Wheat,Urea
115,70,55,20,600,7.5,Dark Brown,Wheat,Urea
120,70,55,20,600,7.5,Dark Brown,Wheat,Urea
100,75,60,25,700,6,Dark Brown,Wheat,Urea
105,75,60,25,700,6,Dark Brown,Wheat,Urea
110,75,60,25,700,6,Dark Brown,Wheat,Urea
115,75,60,25,700,6,Dark Brown,Wheat,Urea
120,75,60,25,700,6,Dark Brown,Wheat,Urea
100,80,40,15,800,6.5,Dark Brown,Wheat,Urea
105,80,40,15,800,6.5,Dark Brown,Wheat,Urea
110,80,40,15,800,6.5,Dark Brown,Wheat,Urea
115,80,40,15,800,6.5,Dark Brown,Wheat,Urea
120,80,40,15,800,6.5,Dark Brown,Wheat,Urea
100,60,50,20,900,7,Dark Brown,Wheat,19:19:19 NPK
105,60,50,20,900,7,Dark Brown,Wheat,19:19:19 NPK
110,60,50,20,900,7,Dark Brown,Wheat,19:19:19 NPK
115,60,50,20,900,7,Dark Brown,Wheat,19:19:19 NPK
120,60,50,20,900,7,Dark Brown,Wheat,19:19:19 NPK
100,65,55,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
105,65,55,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
110,65,55,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
115,65,55,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
120,65,55,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
100,70,60,15,500,6,Dark Brown,Wheat,19:19:19 NPK
105,70,60,15,500,6,Dark Brown,Wheat,19:19:19 NPK
110,70,60,15,500,6,Dark Brown,Wheat,19:19:19 NPK
115,70,60,15,500,6,Dark Brown,Wheat,19:19:19 NPK
120,70,60,15,500,6,Dark Brown,Wheat,19:19:19 NPK
100,75,40,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
105,75,40,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
110,75,40,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
115,75,40,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
120,75,40,20,600,6.5,Dark Brown,Wheat,19:19:19 NPK
100,80,45,25,700,7,Dark Brown,Wheat,19:19:19 NPK
105,80,45,25,700,7,Dark Brown,Wheat,19:19:19 NPK
110,80,45,25,700,7,Dark Brown,Wheat,19:19:19 NPK
115,80,45,25,700,7,Dark Brown,Wheat,19:19:19 NPK
120,80,45,25,700,7,Dark Brown,Wheat,19:19:19 NPK
100,60,55,15,800,7.5,Dark Brown,Wheat,Urea
105,60,55,15,800,7.5,Dark Brown,Wheat,Urea
110,60,55,15,800,7.5,Dark Brown,Wheat,Urea
115,60,55,15,800,7.5,Dark Brown,Wheat,Urea
120,60,55,15,800,7.5,Dark Brown,Wheat,Urea
100,65,60,20,900,6,Dark Brown,Wheat,Urea
105,65,60,20,900,6,Dark Brown,Wheat,Urea
110,65,60,20,900,6,Dark Brown,Wheat,Urea
115,65,60,20,900,6,Dark Brown,Wheat,Urea
120,65,60,20,900,6,Dark Brown,Wheat,Urea
100,70,40,25,1000,6.5,Dark Brown,Wheat,Urea
105,70,40,25,1000,6.5,Dark Brown,Wheat,Urea
110,70,40,25,1000,6.5,Dark Brown,Wheat,Urea
115,70,40,25,1000,6.5,Dark Brown,Wheat,Urea
120,70,40,25,1000,6.5,Dark Brown,Wheat,Urea
100,75,45,15,500,7,Dark Brown,Wheat,Urea
105,75,45,15,500,7,Dark Brown,Wheat,Urea
110,75,45,15,500,7,Dark Brown,Wheat,Urea
115,75,45,15,500,7,Dark Brown,Wheat,Urea
120,75,45,15,500,7,Dark Brown,Wheat,Urea
100,80,50,20,600,7.5,Dark Brown,Wheat,Urea
105,80,50,20,600,7.5,Dark Brown,Wheat,Urea
110,80,50,20,600,7.5,Dark Brown,Wheat,Urea
115,80,50,20,600,7.5,Dark Brown,Wheat,Urea
120,80,50,20,600,7.5,Dark Brown,Wheat,Urea
100,60,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
105,60,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
110,60,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
115,60,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
120,60,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
100,65,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
105,65,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
110,65,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
115,65,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
120,65,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
100,70,45,20,900,7,Dark Brown,Wheat,19:19:19 NPK
105,70,45,20,900,7,Dark Brown,Wheat,19:19:19 NPK
110,70,45,20,900,7,Dark Brown,Wheat,19:19:19 NPK
115,70,45,20,900,7,Dark Brown,Wheat,19:19:19 NPK
120,70,45,20,900,7,Dark Brown,Wheat,19:19:19 NPK
100,75,50,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
105,75,50,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
110,75,50,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
115,75,50,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
120,75,50,25,1000,7.5,Dark Brown,Wheat,19:19:19 NPK
100,80,55,15,500,6,Dark Brown,Wheat,19:19:19 NPK
105,80,55,15,500,6,Dark Brown,Wheat,19:19:19 NPK
110,80,55,15,500,6,Dark Brown,Wheat,19:19:19 NPK
115,80,55,15,500,6,Dark Brown,Wheat,19:19:19 NPK
120,80,55,15,500,6,Dark Brown,Wheat,19:19:19 NPK
100,40,40,15,500,6,Dark Brown,Wheat,Urea
105,40,40,15,500,6,Dark Brown,Wheat,Urea
110,40,40,15,500,6,Dark Brown,Wheat,Urea
115,40,40,15,500,6,Dark Brown,Wheat,Urea
120,40,40,15,500,6,Dark Brown,Wheat,Urea
100,45,45,20,600,6.5,Dark Brown,Wheat,Urea
105,45,45,20,600,6.5,Dark Brown,Wheat,Urea
110,45,45,20,600,6.5,Dark Brown,Wheat,Urea
115,45,45,20,600,6.5,Dark Brown,Wheat,Urea
120,45,45,20,600,6.5,Dark Brown,Wheat,Urea
100,50,50,25,700,7,Dark Brown,Wheat,Urea
105,50,50,25,700,7,Dark Brown,Wheat,Urea
110,50,50,25,700,7,Dark Brown,Wheat,Urea
115,50,50,25,700,7,Dark Brown,Wheat,Urea
120,50,50,25,700,7,Dark Brown,Wheat,Urea
100,55,55,15,800,7.5,Dark Brown,Wheat,Urea
105,55,55,15,800,7.5,Dark Brown,Wheat,Urea
110,55,55,15,800,7.5,Dark Brown,Wheat,Urea
115,55,55,15,800,7.5,Dark Brown,Wheat,Urea
120,55,55,15,800,7.5,Dark Brown,Wheat,Urea
100,60,60,20,900,6,Dark Brown,Wheat,Urea
105,60,60,20,900,6,Dark Brown,Wheat,Urea
110,60,60,20,900,6,Dark Brown,Wheat,Urea
115,60,60,20,900,6,Dark Brown,Wheat,Urea
120,60,60,20,900,6,Dark Brown,Wheat,Urea
100,40,45,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
105,40,45,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
110,40,45,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
115,40,45,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
120,40,45,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
100,45,50,15,500,7,Dark Brown,Wheat,19:19:19 NPK
105,45,50,15,500,7,Dark Brown,Wheat,19:19:19 NPK
110,45,50,15,500,7,Dark Brown,Wheat,19:19:19 NPK
115,45,50,15,500,7,Dark Brown,Wheat,19:19:19 NPK
120,45,50,15,500,7,Dark Brown,Wheat,19:19:19 NPK
100,50,55,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
105,50,55,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
110,50,55,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
115,50,55,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
120,50,55,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
100,55,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
105,55,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
110,55,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
115,55,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
120,55,60,25,700,6,Dark Brown,Wheat,19:19:19 NPK
100,60,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
105,60,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
110,60,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
115,60,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
120,60,40,15,800,6.5,Dark Brown,Wheat,19:19:19 NPK
100,40,50,20,900,7,Dark Brown,Wheat,Urea
105,40,50,20,900,7,Dark Brown,Wheat,Urea
110,40,50,20,900,7,Dark Brown,Wheat,Urea
115,40,50,20,900,7,Dark Brown,Wheat,Urea
120,40,50,20,900,7,Dark Brown,Wheat,Urea
100,45,55,25,1000,7.5,Dark Brown,Wheat,Urea
105,45,55,25,1000,7.5,Dark Brown,Wheat,Urea
110,45,55,25,1000,7.5,Dark Brown,Wheat,Urea
115,45,55,25,1000,7.5,Dark Brown,Wheat,Urea
120,45,55,25,1000,7.5,Dark Brown,Wheat,Urea
100,50,60,15,500,6,Dark Brown,Wheat,Urea
105,50,60,15,500,6,Dark Brown,Wheat,Urea
110,50,60,15,500,6,Dark Brown,Wheat,Urea
115,50,60,15,500,6,Dark Brown,Wheat,Urea
120,50,60,15,500,6,Dark Brown,Wheat,Urea
100,55,40,20,600,6.5,Dark Brown,Wheat,Urea
105,55,40,20,600,6.5,Dark Brown,Wheat,Urea
110,55,40,20,600,6.5,Dark Brown,Wheat,Urea
115,55,40,20,600,6.5,Dark Brown,Wheat,Urea
120,55,40,20,600,6.5,Dark Brown,Wheat,Urea
100,60,45,25,700,7,Dark Brown,Wheat,Urea
105,60,45,25,700,7,Dark Brown,Wheat,Urea
110,60,45,25,700,7,Dark Brown,Wheat,Urea
115,60,45,25,700,7,Dark Brown,Wheat,Urea
120,60,45,25,700,7,Dark Brown,Wheat,Urea
100,40,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
105,40,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
110,40,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
115,40,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
120,40,55,15,800,7.5,Dark Brown,Wheat,19:19:19 NPK
100,45,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
105,45,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
110,45,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
115,45,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
120,45,60,20,900,6,Dark Brown,Wheat,19:19:19 NPK
100,50,40,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
105,50,40,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
110,50,40,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
115,50,40,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
120,50,40,25,1000,6.5,Dark Brown,Wheat,19:19:19 NPK
100,55,45,15,500,7,Dark Brown,Wheat,19:19:19 NPK
105,55,45,15,500,7,Dark Brown,Wheat,19:19:19 NPK
110,55,45,15,500,7,Dark Brown,Wheat,19:19:19 NPK
115,55,45,15,500,7,Dark Brown,Wheat,19:19:19 NPK
120,55,45,15,500,7,Dark Brown,Wheat,19:19:19 NPK
100,60,50,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
105,60,50,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
110,60,50,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
115,60,50,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
120,60,50,20,600,7.5,Dark Brown,Wheat,19:19:19 NPK
100,40,60,25,700,6,Dark Brown,Wheat,Urea
105,40,60,25,700,6,Dark Brown,Wheat,Urea
110,40,60,25,700,6,Dark Brown,Wheat,Urea
115,40,60,25,700,6,Dark Brown,Wheat,Urea
120,40,60,25,700,6,Dark Brown,Wheat,Urea
100,45,40,15,800,6.5,Dark Brown,Wheat,Urea
105,45,40,15,800,6.5,Dark Brown,Wheat,Urea
110,45,40,15,800,6.5,Dark Brown,Wheat,Urea
115,45,40,15,800,6.5,Dark Brown,Wheat,Urea
120,45,40,15,800,6.5,Dark Brown,Wheat,Urea
100,50,45,20,900,7,Dark Brown,Wheat,Urea
105,50,45,20,900,7,Dark Brown,Wheat,Urea
110,50,45,20,900,7,Dark Brown,Wheat,Urea
115,50,45,20,900,7,Dark Brown,Wheat,Urea
120,50,45,20,900,7,Dark Brown,Wheat,Urea
100,55,50,25,1000,7.5,Dark Brown,Wheat,Urea
105,55,50,25,1000,7.5,Dark Brown,Wheat,Urea
110,55,50,25,1000,7.5,Dark Brown,Wheat,Urea
115,55,50,25,1000,7.5,Dark Brown,Wheat,Urea
120,55,50,25,1000,7.5,Dark Brown,Wheat,Urea
100,60,55,15,500,6,Dark Brown,Wheat,Urea
105,60,55,15,500,6,Dark Brown,Wheat,Urea
110,60,55,15,500,6,Dark Brown,Wheat,Urea
115,60,55,15,500,6,Dark Brown,Wheat,Urea
120,60,55,15,500,6,Dark Brown,Wheat,Urea
60,40,40,15,500,6,Dark Brown,Wheat,19:19:19 NPK
